date	practiceId	practiceListSize	newCases
2020-05-06	P87024	10156	0
2020-05-07	P87024	10156	0
2020-05-08	P87024	10156	0
2020-05-09	P87024	10156	0
2020-05-10	P87024	10156	0
2020-05-11	P87024	10156	0
2020-05-12	P87024	10156	0
2020-03-01	P87025	9460	0
2020-03-02	P87025	9460	0
2020-03-03	P87025	9460	0
2020-03-04	P87025	9460	0
2020-03-05	P87025	9460	0
2020-03-06	P87025	9460	0
2020-03-07	P87025	9460	0
2020-03-08	P87025	9460	0
2020-03-09	P87025	9460	0
2020-03-10	P87025	9460	0
2020-03-11	P87025	9460	0
2020-03-12	P87025	9460	0
2020-03-13	P87025	9460	0
2020-03-14	P87025	9460	0
2020-03-15	P87025	9460	0
2020-03-16	P87025	9460	0
2020-03-17	P87025	9460	0
2020-03-18	P87025	9460	0
2020-03-19	P87025	9460	0
2020-03-20	P87025	9460	0
2020-03-21	P87025	9460	0
2020-03-22	P87025	9460	0
2020-03-23	P87025	9460	0
2020-03-24	P87025	9460	0
2020-03-25	P87025	9460	0
2020-03-26	P87025	9460	0
2020-03-27	P87025	9460	0
2020-03-28	P87025	9460	0
2020-03-29	P87025	9460	0
2020-03-30	P87025	9460	0
2020-03-31	P87025	9460	0
2020-04-01	P87025	9460	0
2020-04-02	P87025	9460	0
2020-04-03	P87025	9460	0
2020-04-04	P87025	9460	0
2020-04-05	P87025	9460	0
2020-04-06	P87025	9460	0
2020-04-07	P87025	9460	0
2020-04-08	P87025	9460	0
2020-04-09	P87025	9460	0
2020-04-10	P87025	9460	0
2020-04-11	P87025	9460	0
2020-04-12	P87025	9460	0
2020-04-13	P87025	9460	0
2020-04-14	P87025	9460	0
2020-04-15	P87025	9460	0
2020-04-16	P87025	9460	1
2020-04-17	P87025	9460	0
2020-04-18	P87025	9460	0
2020-04-19	P87025	9460	0
2020-04-20	P87025	9460	1
2020-04-21	P87025	9460	2
2020-04-22	P87025	9460	0
2020-04-23	P87025	9460	0
2020-04-24	P87025	9460	0
2020-04-25	P87025	9460	0
2020-04-26	P87025	9460	0
2020-04-27	P87025	9460	0
2020-04-28	P87025	9460	0
2020-04-29	P87025	9460	0
2020-04-30	P87025	9460	1
2020-05-01	P87025	9460	2
2020-05-02	P87025	9460	0
2020-05-03	P87025	9460	0
2020-05-04	P87025	9460	1
2020-05-05	P87025	9460	0
2020-05-06	P87025	9460	1
2020-05-07	P87025	9460	0
2020-05-08	P87025	9460	0
2020-05-09	P87025	9460	0
2020-05-10	P87025	9460	0
2020-05-11	P87025	9460	0
2020-05-12	P87025	9460	0
2020-03-01	P87026	11236	0
2020-03-02	P87026	11236	0
2020-03-03	P87026	11236	0
2020-03-04	P87026	11236	0
2020-03-05	P87026	11236	0
2020-03-06	P87026	11236	0
2020-03-07	P87026	11236	0
2020-03-08	P87026	11236	0
2020-03-09	P87026	11236	0
2020-03-10	P87026	11236	0
2020-03-11	P87026	11236	0
2020-03-12	P87026	11236	0
2020-03-13	P87026	11236	0
2020-03-14	P87026	11236	0
2020-03-15	P87026	11236	0
2020-03-16	P87026	11236	0
2020-03-17	P87026	11236	0
2020-03-18	P87026	11236	0
2020-03-19	P87026	11236	0
2020-03-20	P87026	11236	0
2020-03-21	P87026	11236	0
2020-03-22	P87026	11236	0
2020-03-23	P87026	11236	0
2020-03-24	P87026	11236	0
2020-03-25	P87026	11236	0
2020-03-26	P87026	11236	0
2020-03-27	P87026	11236	0
2020-03-28	P87026	11236	0
2020-03-29	P87026	11236	0
2020-03-30	P87026	11236	0
2020-03-31	P87026	11236	0
2020-04-01	P87026	11236	0
2020-04-02	P87026	11236	0
2020-04-03	P87026	11236	1
2020-04-04	P87026	11236	0
2020-04-05	P87026	11236	0
2020-04-06	P87026	11236	0
2020-04-07	P87026	11236	0
2020-04-08	P87026	11236	0
2020-04-09	P87026	11236	0
2020-04-10	P87026	11236	0
2020-04-11	P87026	11236	0
2020-04-12	P87026	11236	0
2020-04-13	P87026	11236	0
2020-04-14	P87026	11236	1
2020-04-15	P87026	11236	0
2020-04-16	P87026	11236	0
2020-04-17	P87026	11236	0
2020-04-18	P87026	11236	0
2020-04-19	P87026	11236	1
2020-04-20	P87026	11236	0
2020-04-21	P87026	11236	1
2020-04-22	P87026	11236	0
2020-04-23	P87026	11236	0
2020-04-24	P87026	11236	0
2020-04-25	P87026	11236	0
2020-04-26	P87026	11236	0
2020-04-27	P87026	11236	0
2020-04-28	P87026	11236	0
2020-04-29	P87026	11236	0
2020-04-30	P87026	11236	1
2020-05-01	P87026	11236	0
2020-05-02	P87026	11236	0
2020-05-03	P87026	11236	0
2020-05-04	P87026	11236	0
2020-05-05	P87026	11236	0
2020-05-06	P87026	11236	0
2020-05-07	P87026	11236	0
2020-05-08	P87026	11236	0
2020-05-09	P87026	11236	0
2020-05-10	P87026	11236	0
2020-05-11	P87026	11236	0
2020-05-12	P87026	11236	0
2020-03-01	P87027	17962	0
2020-03-02	P87027	17962	0
2020-03-03	P87027	17962	0
2020-03-04	P87027	17962	0
2020-03-05	P87027	17962	0
2020-03-06	P87027	17962	0
2020-03-07	P87027	17962	0
2020-03-08	P87027	17962	0
2020-03-09	P87027	17962	0
2020-03-10	P87027	17962	0
2020-03-11	P87027	17962	0
2020-03-12	P87027	17962	0
2020-03-13	P87027	17962	0
2020-03-14	P87027	17962	0
2020-03-15	P87027	17962	0
2020-03-16	P87027	17962	0
2020-03-17	P87027	17962	0
2020-03-18	P87027	17962	0
2020-03-19	P87027	17962	0
2020-03-20	P87027	17962	0
2020-03-21	P87027	17962	0
2020-03-22	P87027	17962	0
2020-03-23	P87027	17962	0
2020-03-24	P87027	17962	0
2020-03-25	P87027	17962	0
2020-03-26	P87027	17962	0
2020-03-27	P87027	17962	0
2020-03-28	P87027	17962	0
2020-03-29	P87027	17962	0
2020-03-30	P87027	17962	0
2020-03-31	P87027	17962	0
2020-04-01	P87027	17962	0
2020-04-02	P87027	17962	0
2020-04-03	P87027	17962	1
2020-04-04	P87027	17962	0
2020-04-05	P87027	17962	0
2020-04-06	P87027	17962	0
2020-04-07	P87027	17962	0
2020-04-08	P87027	17962	0
2020-04-09	P87027	17962	0
2020-04-10	P87027	17962	0
2020-04-11	P87027	17962	0
2020-04-12	P87027	17962	0
2020-04-13	P87027	17962	0
2020-04-14	P87027	17962	0
2020-04-15	P87027	17962	0
2020-04-16	P87027	17962	0
2020-04-17	P87027	17962	1
2020-04-18	P87027	17962	0
2020-04-19	P87027	17962	0
2020-04-20	P87027	17962	0
2020-04-21	P87027	17962	0
2020-04-22	P87027	17962	0
2020-04-23	P87027	17962	0
2020-04-24	P87027	17962	0
2020-04-25	P87027	17962	0
2020-04-26	P87027	17962	0
2020-04-27	P87027	17962	0
2020-04-28	P87027	17962	0
2020-04-29	P87027	17962	0
2020-04-30	P87027	17962	0
2020-05-01	P87027	17962	0
2020-05-02	P87027	17962	0
2020-05-03	P87027	17962	0
2020-05-04	P87027	17962	0
2020-05-05	P87027	17962	0
2020-05-06	P87027	17962	0
2020-05-07	P87027	17962	0
2020-05-08	P87027	17962	0
2020-05-09	P87027	17962	0
2020-05-10	P87027	17962	0
2020-05-11	P87027	17962	0
2020-05-12	P87027	17962	0
2020-03-01	P87028	6778	0
2020-03-02	P87028	6778	0
2020-03-03	P87028	6778	0
2020-03-04	P87028	6778	0
2020-03-05	P87028	6778	0
2020-03-06	P87028	6778	0
2020-03-07	P87028	6778	0
2020-03-08	P87028	6778	0
2020-03-09	P87028	6778	0
2020-03-10	P87028	6778	0
2020-03-11	P87028	6778	0
2020-03-12	P87028	6778	0
2020-03-13	P87028	6778	0
2020-03-14	P87028	6778	0
2020-03-15	P87028	6778	0
2020-03-16	P87028	6778	0
2020-03-17	P87028	6778	0
2020-03-18	P87028	6778	0
2020-03-19	P87028	6778	0
2020-03-20	P87028	6778	0
2020-03-21	P87028	6778	0
2020-03-22	P87028	6778	0
2020-03-23	P87028	6778	0
2020-03-24	P87028	6778	0
2020-03-25	P87028	6778	0
2020-03-26	P87028	6778	0
2020-03-27	P87028	6778	0
2020-03-28	P87028	6778	0
2020-03-29	P87028	6778	0
2020-03-30	P87028	6778	0
2020-03-31	P87028	6778	0
2020-04-01	P87028	6778	0
2020-04-02	P87028	6778	0
2020-04-03	P87028	6778	0
2020-04-04	P87028	6778	1
2020-04-05	P87028	6778	0
2020-04-06	P87028	6778	0
2020-04-07	P87028	6778	0
2020-04-08	P87028	6778	0
2020-04-09	P87028	6778	0
2020-04-10	P87028	6778	2
2020-04-11	P87028	6778	0
2020-04-12	P87028	6778	0
2020-04-13	P87028	6778	0
2020-04-14	P87028	6778	0
2020-04-15	P87028	6778	0
2020-04-16	P87028	6778	0
2020-04-17	P87028	6778	0
2020-04-18	P87028	6778	1
2020-04-19	P87028	6778	1
2020-04-20	P87028	6778	0
2020-04-21	P87028	6778	0
2020-04-22	P87028	6778	1
2020-04-23	P87028	6778	1
2020-04-24	P87028	6778	0
2020-04-25	P87028	6778	0
2020-04-26	P87028	6778	0
2020-04-27	P87028	6778	0
2020-04-28	P87028	6778	0
2020-04-29	P87028	6778	0
2020-04-30	P87028	6778	0
2020-05-01	P87028	6778	0
2020-05-02	P87028	6778	0
2020-05-03	P87028	6778	0
2020-05-04	P87028	6778	1
2020-05-05	P87028	6778	0
2020-05-06	P87028	6778	0
2020-05-07	P87028	6778	0
2020-05-08	P87028	6778	0
2020-05-09	P87028	6778	0
2020-05-10	P87028	6778	0
2020-05-11	P87028	6778	0
2020-05-12	P87028	6778	0
2020-03-01	P87032	5356	0
2020-03-02	P87032	5356	0
2020-03-03	P87032	5356	0
2020-03-04	P87032	5356	0
2020-03-05	P87032	5356	0
2020-03-06	P87032	5356	0
2020-03-07	P87032	5356	0
2020-03-08	P87032	5356	0
2020-03-09	P87032	5356	0
2020-03-10	P87032	5356	0
2020-03-11	P87032	5356	0
2020-03-12	P87032	5356	0
2020-03-13	P87032	5356	0
2020-03-14	P87032	5356	0
2020-03-15	P87032	5356	0
2020-03-16	P87032	5356	0
2020-03-17	P87032	5356	0
2020-03-18	P87032	5356	1
2020-03-19	P87032	5356	0
2020-03-20	P87032	5356	0
2020-03-21	P87032	5356	0
2020-03-22	P87032	5356	0
2020-03-23	P87032	5356	0
2020-03-24	P87032	5356	0
2020-03-25	P87032	5356	0
2020-03-26	P87032	5356	0
2020-03-27	P87032	5356	0
2020-03-28	P87032	5356	0
2020-03-29	P87032	5356	0
2020-03-30	P87032	5356	0
2020-03-31	P87032	5356	0
2020-04-01	P87032	5356	0
2020-04-02	P87032	5356	0
2020-04-03	P87032	5356	0
2020-04-04	P87032	5356	0
2020-04-05	P87032	5356	0
2020-04-06	P87032	5356	0
2020-04-07	P87032	5356	0
2020-04-08	P87032	5356	0
2020-04-09	P87032	5356	0
2020-04-10	P87032	5356	0
2020-04-11	P87032	5356	0
2020-04-12	P87032	5356	0
2020-04-13	P87032	5356	0
2020-04-14	P87032	5356	0
2020-04-15	P87032	5356	0
2020-04-16	P87032	5356	0
2020-04-17	P87032	5356	0
2020-04-18	P87032	5356	0
2020-04-19	P87032	5356	0
2020-04-20	P87032	5356	0
2020-04-21	P87032	5356	0
2020-04-22	P87032	5356	0
2020-04-23	P87032	5356	0
2020-04-24	P87032	5356	0
2020-04-25	P87032	5356	0
2020-04-26	P87032	5356	0
2020-04-27	P87032	5356	0
2020-04-28	P87032	5356	0
2020-04-29	P87032	5356	1
2020-04-30	P87032	5356	0
2020-05-01	P87032	5356	0
2020-05-02	P87032	5356	0
2020-05-03	P87032	5356	0
2020-05-04	P87032	5356	0
2020-05-05	P87032	5356	0
2020-05-06	P87032	5356	0
2020-05-07	P87032	5356	0
2020-05-08	P87032	5356	0
2020-05-09	P87032	5356	0
2020-05-10	P87032	5356	0
2020-05-11	P87032	5356	0
2020-05-12	P87032	5356	0
2020-03-01	P87035	10031	0
2020-03-02	P87035	10031	0
2020-03-03	P87035	10031	0
2020-03-04	P87035	10031	0
2020-03-05	P87035	10031	0
2020-03-06	P87035	10031	0
2020-03-07	P87035	10031	0
2020-03-08	P87035	10031	0
2020-03-09	P87035	10031	0
2020-03-10	P87035	10031	0
2020-03-11	P87035	10031	0
2020-03-12	P87035	10031	0
2020-03-13	P87035	10031	0
2020-03-14	P87035	10031	0
2020-03-15	P87035	10031	0
2020-03-16	P87035	10031	0
2020-03-17	P87035	10031	0
2020-03-18	P87035	10031	0
2020-03-19	P87035	10031	0
2020-03-20	P87035	10031	0
2020-03-21	P87035	10031	0
2020-03-22	P87035	10031	0
2020-03-23	P87035	10031	0
2020-03-24	P87035	10031	0
2020-03-25	P87035	10031	0
2020-03-26	P87035	10031	0
2020-03-27	P87035	10031	0
2020-03-28	P87035	10031	0
2020-03-29	P87035	10031	0
2020-03-30	P87035	10031	0
2020-03-31	P87035	10031	1
2020-04-01	P87035	10031	0
2020-04-02	P87035	10031	1
2020-04-03	P87035	10031	0
2020-04-04	P87035	10031	0
2020-04-05	P87035	10031	0
2020-04-06	P87035	10031	0
2020-04-07	P87035	10031	0
2020-04-08	P87035	10031	0
2020-04-09	P87035	10031	0
2020-04-10	P87035	10031	0
2020-04-11	P87035	10031	0
2020-04-12	P87035	10031	0
2020-04-13	P87035	10031	0
2020-04-14	P87035	10031	0
2020-04-15	P87035	10031	0
2020-04-16	P87035	10031	0
2020-04-17	P87035	10031	0
2020-04-18	P87035	10031	0
2020-04-19	P87035	10031	0
2020-04-20	P87035	10031	0
2020-04-21	P87035	10031	0
2020-04-22	P87035	10031	1
2020-04-23	P87035	10031	0
2020-04-24	P87035	10031	0
2020-04-25	P87035	10031	0
2020-04-26	P87035	10031	0
2020-04-27	P87035	10031	0
2020-04-28	P87035	10031	0
2020-04-29	P87035	10031	0
2020-04-30	P87035	10031	0
2020-05-01	P87035	10031	0
2020-05-02	P87035	10031	0
2020-05-03	P87035	10031	0
2020-05-04	P87035	10031	0
2020-05-05	P87035	10031	0
2020-05-06	P87035	10031	0
2020-05-07	P87035	10031	0
2020-05-08	P87035	10031	0
2020-05-09	P87035	10031	0
2020-05-10	P87035	10031	0
2020-05-11	P87035	10031	0
2020-05-12	P87035	10031	0
2020-03-01	P87036	1544	0
2020-03-02	P87036	1544	0
2020-03-03	P87036	1544	0
2020-03-04	P87036	1544	0
2020-03-05	P87036	1544	0
2020-03-06	P87036	1544	0
2020-03-07	P87036	1544	0
2020-03-08	P87036	1544	0
2020-03-09	P87036	1544	0
2020-03-10	P87036	1544	0
2020-03-11	P87036	1544	0
2020-03-12	P87036	1544	0
2020-03-13	P87036	1544	0
2020-03-14	P87036	1544	0
2020-03-15	P87036	1544	0
2020-03-16	P87036	1544	0
2020-03-17	P87036	1544	0
2020-03-18	P87036	1544	0
2020-03-19	P87036	1544	0
2020-03-20	P87036	1544	0
2020-03-21	P87036	1544	0
2020-03-22	P87036	1544	0
2020-03-23	P87036	1544	0
2020-03-24	P87036	1544	0
2020-03-25	P87036	1544	0
2020-03-26	P87036	1544	0
2020-03-27	P87036	1544	0
2020-03-28	P87036	1544	0
2020-03-29	P87036	1544	0
2020-03-30	P87036	1544	0
2020-03-31	P87036	1544	0
2020-04-01	P87036	1544	0
2020-04-02	P87036	1544	0
2020-04-03	P87036	1544	0
2020-04-04	P87036	1544	0
2020-04-05	P87036	1544	0
2020-04-06	P87036	1544	0
2020-04-07	P87036	1544	0
2020-04-08	P87036	1544	0
2020-04-09	P87036	1544	0
2020-04-10	P87036	1544	0
2020-04-11	P87036	1544	0
2020-04-12	P87036	1544	0
2020-04-13	P87036	1544	0
2020-04-14	P87036	1544	0
2020-04-15	P87036	1544	0
2020-04-16	P87036	1544	0
2020-04-17	P87036	1544	0
2020-04-18	P87036	1544	0
2020-04-19	P87036	1544	0
2020-04-20	P87036	1544	0
2020-04-21	P87036	1544	0
2020-04-22	P87036	1544	0
2020-04-23	P87036	1544	0
2020-04-24	P87036	1544	0
2020-04-25	P87036	1544	0
2020-04-26	P87036	1544	0
2020-04-27	P87036	1544	1
2020-04-28	P87036	1544	0
2020-04-29	P87036	1544	0
2020-04-30	P87036	1544	0
2020-05-01	P87036	1544	0
2020-05-02	P87036	1544	0
2020-05-03	P87036	1544	0
2020-05-04	P87036	1544	0
2020-05-05	P87036	1544	0
2020-05-06	P87036	1544	0
2020-05-07	P87036	1544	0
2020-05-08	P87036	1544	0
2020-05-09	P87036	1544	0
2020-05-10	P87036	1544	0
2020-05-11	P87036	1544	0
2020-05-12	P87036	1544	0
2020-03-01	P87039	4075	0
2020-03-02	P87039	4075	0
2020-03-03	P87039	4075	0
2020-03-04	P87039	4075	0
2020-03-05	P87039	4075	0
2020-03-06	P87039	4075	0
2020-03-07	P87039	4075	0
2020-03-08	P87039	4075	0
2020-03-09	P87039	4075	0
2020-03-10	P87039	4075	0
2020-03-11	P87039	4075	0
2020-03-12	P87039	4075	0
2020-03-13	P87039	4075	0
2020-03-14	P87039	4075	0
2020-03-15	P87039	4075	0
2020-03-16	P87039	4075	0
2020-03-17	P87039	4075	0
2020-03-18	P87039	4075	0
2020-03-19	P87039	4075	0
2020-03-20	P87039	4075	0
2020-03-21	P87039	4075	0
2020-03-22	P87039	4075	0
2020-03-23	P87039	4075	0
2020-03-24	P87039	4075	0
2020-03-25	P87039	4075	0
2020-03-26	P87039	4075	0
2020-03-27	P87039	4075	0
2020-03-28	P87039	4075	0
2020-03-29	P87039	4075	0
2020-03-30	P87039	4075	0
2020-03-31	P87039	4075	0
2020-04-01	P87039	4075	0
2020-04-02	P87039	4075	0
2020-04-03	P87039	4075	1
2020-04-04	P87039	4075	0
2020-04-05	P87039	4075	0
2020-04-06	P87039	4075	0
2020-04-07	P87039	4075	0
2020-04-08	P87039	4075	0
2020-04-09	P87039	4075	1
2020-04-10	P87039	4075	0
2020-04-11	P87039	4075	0
2020-04-12	P87039	4075	1
2020-04-13	P87039	4075	0
2020-04-14	P87039	4075	1
2020-04-15	P87039	4075	0
2020-04-16	P87039	4075	0
2020-04-17	P87039	4075	0
2020-04-18	P87039	4075	0
2020-04-19	P87039	4075	0
2020-04-20	P87039	4075	0
2020-04-21	P87039	4075	0
2020-04-22	P87039	4075	1
2020-04-23	P87039	4075	0
2020-04-24	P87039	4075	0
2020-04-25	P87039	4075	0
2020-04-26	P87039	4075	0
2020-04-27	P87039	4075	0
2020-04-28	P87039	4075	1
2020-04-29	P87039	4075	0
2020-04-30	P87039	4075	0
2020-05-01	P87039	4075	1
2020-05-02	P87039	4075	0
2020-05-03	P87039	4075	0
2020-05-04	P87039	4075	0
2020-05-05	P87039	4075	0
2020-05-06	P87039	4075	0
2020-05-07	P87039	4075	0
2020-05-08	P87039	4075	0
2020-05-09	P87039	4075	0
2020-05-10	P87039	4075	0
2020-05-11	P87039	4075	0
2020-05-12	P87039	4075	0
2020-03-01	P87040	8929	0
2020-03-02	P87040	8929	0
2020-03-03	P87040	8929	0
2020-03-04	P87040	8929	0
2020-03-05	P87040	8929	0
2020-03-06	P87040	8929	0
2020-03-07	P87040	8929	0
2020-03-08	P87040	8929	0
2020-03-09	P87040	8929	0
2020-03-10	P87040	8929	0
2020-03-11	P87040	8929	0
2020-03-12	P87040	8929	0
2020-03-13	P87040	8929	0
2020-03-14	P87040	8929	0
2020-03-15	P87040	8929	0
2020-03-16	P87040	8929	0
2020-03-17	P87040	8929	0
2020-03-18	P87040	8929	0
2020-03-19	P87040	8929	0
2020-03-20	P87040	8929	0
2020-03-21	P87040	8929	0
2020-03-22	P87040	8929	0
2020-03-23	P87040	8929	0
2020-03-24	P87040	8929	0
2020-03-25	P87040	8929	0
2020-03-26	P87040	8929	0
2020-03-27	P87040	8929	0
2020-03-28	P87040	8929	0
2020-03-29	P87040	8929	0
2020-03-30	P87040	8929	0
2020-03-31	P87040	8929	0
2020-04-01	P87040	8929	0
2020-04-02	P87040	8929	1
2020-04-03	P87040	8929	0
2020-04-04	P87040	8929	0
2020-04-05	P87040	8929	0
2020-04-06	P87040	8929	0
2020-04-07	P87040	8929	0
2020-04-08	P87040	8929	0
2020-04-09	P87040	8929	0
2020-04-10	P87040	8929	0
2020-04-11	P87040	8929	0
2020-04-12	P87040	8929	0
2020-04-13	P87040	8929	0
2020-04-14	P87040	8929	0
2020-04-15	P87040	8929	0
2020-04-16	P87040	8929	0
2020-04-17	P87040	8929	0
2020-04-18	P87040	8929	0
2020-04-19	P87040	8929	0
2020-04-20	P87040	8929	0
2020-04-21	P87040	8929	0
2020-04-22	P87040	8929	0
2020-04-23	P87040	8929	0
2020-04-24	P87040	8929	0
2020-04-25	P87040	8929	0
2020-04-26	P87040	8929	0
2020-04-27	P87040	8929	0
2020-04-28	P87040	8929	0
2020-04-29	P87040	8929	0
2020-04-30	P87040	8929	0
2020-05-01	P87040	8929	0
2020-05-02	P87040	8929	0
2020-05-03	P87040	8929	0
2020-05-04	P87040	8929	0
2020-05-05	P87040	8929	0
2020-05-06	P87040	8929	0
2020-05-07	P87040	8929	0
2020-05-08	P87040	8929	0
2020-05-09	P87040	8929	0
2020-05-10	P87040	8929	0
2020-05-11	P87040	8929	0
2020-05-12	P87040	8929	0
2020-03-01	P87610	9001	0
2020-03-02	P87610	9001	0
2020-03-03	P87610	9001	0
2020-03-04	P87610	9001	0
2020-03-05	P87610	9001	0
2020-03-06	P87610	9001	0
2020-03-07	P87610	9001	0
2020-03-08	P87610	9001	0
2020-03-09	P87610	9001	0
2020-03-10	P87610	9001	0
2020-03-11	P87610	9001	0
2020-03-12	P87610	9001	0
2020-03-13	P87610	9001	0
2020-03-14	P87610	9001	0
2020-03-15	P87610	9001	0
2020-03-16	P87610	9001	0
2020-03-17	P87610	9001	0
2020-03-18	P87610	9001	0
2020-03-19	P87610	9001	0
2020-03-20	P87610	9001	0
2020-03-21	P87610	9001	0
2020-03-22	P87610	9001	0
2020-03-23	P87610	9001	0
2020-03-24	P87610	9001	0
2020-03-25	P87610	9001	0
2020-03-26	P87610	9001	0
2020-03-27	P87610	9001	0
2020-03-28	P87610	9001	0
2020-03-29	P87610	9001	1
2020-03-30	P87610	9001	0
2020-03-31	P87610	9001	0
2020-04-01	P87610	9001	0
2020-04-02	P87610	9001	0
2020-04-03	P87610	9001	0
2020-04-04	P87610	9001	0
2020-04-05	P87610	9001	0
2020-04-06	P87610	9001	0
2020-04-07	P87610	9001	0
2020-04-08	P87610	9001	0
2020-04-09	P87610	9001	0
2020-04-10	P87610	9001	0
2020-04-11	P87610	9001	0
2020-04-12	P87610	9001	0
2020-04-13	P87610	9001	0
2020-04-14	P87610	9001	2
2020-04-15	P87610	9001	0
2020-04-16	P87610	9001	0
2020-04-17	P87610	9001	1
2020-04-18	P87610	9001	0
2020-04-19	P87610	9001	0
2020-04-20	P87610	9001	2
2020-04-21	P87610	9001	0
2020-04-22	P87610	9001	0
2020-04-23	P87610	9001	0
2020-04-24	P87610	9001	0
2020-04-25	P87610	9001	0
2020-04-26	P87610	9001	0
2020-04-27	P87610	9001	0
2020-04-28	P87610	9001	0
2020-04-29	P87610	9001	0
2020-04-30	P87610	9001	0
2020-05-01	P87610	9001	0
2020-05-02	P87610	9001	0
2020-05-03	P87610	9001	0
2020-05-04	P87610	9001	0
2020-05-05	P87610	9001	0
2020-05-06	P87610	9001	0
2020-05-07	P87610	9001	0
2020-05-08	P87610	9001	0
2020-05-09	P87610	9001	0
2020-05-10	P87610	9001	0
2020-05-11	P87610	9001	0
2020-05-12	P87610	9001	0
2020-03-01	P87613	3387	0
2020-03-02	P87613	3387	0
2020-03-03	P87613	3387	0
2020-03-04	P87613	3387	0
2020-03-05	P87613	3387	0
2020-03-06	P87613	3387	0
2020-03-07	P87613	3387	0
2020-03-08	P87613	3387	0
2020-03-09	P87613	3387	0
2020-03-10	P87613	3387	0
2020-03-11	P87613	3387	0
2020-03-12	P87613	3387	0
2020-03-13	P87613	3387	0
2020-03-14	P87613	3387	0
2020-03-15	P87613	3387	0
2020-03-16	P87613	3387	0
2020-03-17	P87613	3387	0
2020-03-18	P87613	3387	0
2020-03-19	P87613	3387	0
2020-03-20	P87613	3387	0
2020-03-21	P87613	3387	0
2020-03-22	P87613	3387	0
2020-03-23	P87613	3387	0
2020-03-24	P87613	3387	0
2020-03-25	P87613	3387	0
2020-03-26	P87613	3387	0
2020-03-27	P87613	3387	0
2020-03-28	P87613	3387	0
2020-03-29	P87613	3387	0
2020-03-30	P87613	3387	0
2020-03-31	P87613	3387	0
2020-04-01	P87613	3387	0
2020-04-02	P87613	3387	0
2020-04-03	P87613	3387	0
2020-04-04	P87613	3387	0
2020-04-05	P87613	3387	0
2020-04-06	P87613	3387	0
2020-04-07	P87613	3387	0
2020-04-08	P87613	3387	0
2020-04-09	P87613	3387	0
2020-04-10	P87613	3387	0
2020-04-11	P87613	3387	0
2020-04-12	P87613	3387	0
2020-04-13	P87613	3387	0
2020-04-14	P87613	3387	0
2020-04-15	P87613	3387	0
2020-04-16	P87613	3387	0
2020-04-17	P87613	3387	0
2020-04-18	P87613	3387	0
2020-04-19	P87613	3387	0
2020-04-20	P87613	3387	0
2020-04-21	P87613	3387	0
2020-04-22	P87613	3387	0
2020-04-23	P87613	3387	0
2020-04-24	P87613	3387	0
2020-04-25	P87613	3387	0
2020-04-26	P87613	3387	0
2020-04-27	P87613	3387	1
2020-04-28	P87613	3387	0
2020-04-29	P87613	3387	0
2020-04-30	P87613	3387	0
2020-05-01	P87613	3387	0
2020-05-02	P87613	3387	0
2020-05-03	P87613	3387	0
2020-05-04	P87613	3387	0
2020-05-05	P87613	3387	0
2020-05-06	P87613	3387	0
2020-05-07	P87613	3387	0
2020-05-08	P87613	3387	0
2020-05-09	P87613	3387	0
2020-05-10	P87613	3387	0
2020-05-11	P87613	3387	0
2020-05-12	P87613	3387	0
2020-03-01	P87618	2037	0
2020-03-02	P87618	2037	0
2020-03-03	P87618	2037	0
2020-03-04	P87618	2037	0
2020-03-05	P87618	2037	0
2020-03-06	P87618	2037	0
2020-03-07	P87618	2037	0
2020-03-08	P87618	2037	0
2020-03-09	P87618	2037	0
2020-03-10	P87618	2037	0
2020-03-11	P87618	2037	0
2020-03-12	P87618	2037	0
2020-03-13	P87618	2037	0
2020-03-14	P87618	2037	0
2020-03-15	P87618	2037	0
2020-03-16	P87618	2037	0
2020-03-17	P87618	2037	0
2020-03-18	P87618	2037	0
2020-03-19	P87618	2037	0
2020-03-20	P87618	2037	0
2020-03-21	P87618	2037	0
2020-03-22	P87618	2037	0
2020-03-23	P87618	2037	0
2020-03-24	P87618	2037	0
2020-03-25	P87618	2037	0
2020-03-26	P87618	2037	0
2020-03-27	P87618	2037	0
2020-03-28	P87618	2037	0
2020-03-29	P87618	2037	0
2020-03-30	P87618	2037	0
2020-03-31	P87618	2037	0
2020-04-01	P87618	2037	0
2020-04-02	P87618	2037	0
2020-04-03	P87618	2037	0
2020-04-04	P87618	2037	0
2020-04-05	P87618	2037	0
2020-04-06	P87618	2037	0
2020-04-07	P87618	2037	0
2020-04-08	P87618	2037	0
2020-04-09	P87618	2037	0
2020-04-10	P87618	2037	0
2020-04-11	P87618	2037	0
2020-04-12	P87618	2037	0
2020-04-13	P87618	2037	0
2020-04-14	P87618	2037	0
2020-04-15	P87618	2037	0
2020-04-16	P87618	2037	0
2020-04-17	P87618	2037	0
2020-04-18	P87618	2037	0
2020-04-19	P87618	2037	0
2020-04-20	P87618	2037	0
2020-04-21	P87618	2037	0
2020-04-22	P87618	2037	0
2020-04-23	P87618	2037	0
2020-04-24	P87618	2037	0
2020-04-25	P87618	2037	0
2020-04-26	P87618	2037	0
2020-04-27	P87618	2037	0
2020-04-28	P87618	2037	0
2020-04-29	P87618	2037	0
2020-04-30	P87618	2037	0
2020-05-01	P87618	2037	0
2020-05-02	P87618	2037	0
