20100102	345
20100103	369
20100104	2594
20100105	949
20100106	1403
20100107	2169
20100108	2292
20100109	333
20100110	251
20100111	2685
20100112	3006
20100113	2741
20100114	2583
20100115	2450
20100116	309
20100117	246
20100118	3117
20100119	3598
20100120	3517
20100121	2382
20100122	2584
20100123	390
20100124	227
20100125	3088
20100126	3117
20100127	2821
20100128	2842
20100129	2395
20100130	419
20100131	377
20100201	2959
20100202	2911
20100203	2584
20100204	2633
20100205	2457
20100206	369
20100207	279
20100208	3264
20100209	3458
20100210	2805
20100211	2859
20100212	2550
20100213	429
20100214	289
20100215	3019
20100216	2643
20100217	2510
20100218	2441
20100219	2079
20100220	443
20100221	268
20100222	2965
20100223	2908
20100224	2820
20100225	3137
20100226	2511
20100227	414
20100228	285
20100301	3313
20100302	3063
20100303	2824
20100304	2984
20100305	2606
20100306	471
20100307	401
20100308	2971
20100309	2966
20100310	2956
20100311	2989
20100312	2390
20100313	403
20100314	317
20100315	3082
20100316	2952
20100317	3119
20100318	2846
20100319	2528
20100320	523
20100321	267
20100322	2993
20100323	3072
20100324	3145
20100325	2907
20100326	2335
20100327	410
20100328	350
20100329	2955
20100330	5948
20100331	6314
20100401	2555
20100402	383
20100403	432
20100404	340
20100405	349
20100406	2684
20100407	2617
20100408	2438
20100409	2206
20100410	476
20100411	288
20100412	2925
20100413	2932
20100414	2926
20100415	2632
20100416	2323
20100417	482
20100418	335
20100419	2946
20100420	2940
20100421	2855
20100422	2803
20100423	2402
20100424	485
20100425	378
20100426	2940
20100427	2930
20100428	2969
20100429	2617
20100430	2584
20100501	437
20100502	339
20100503	352
20100504	3163
20100505	2833
20100506	2864
20100507	2509
20100508	423
20100509	314
20100510	3117
20100511	2898
20100512	3128
20100513	2866
20100514	2578
20100515	457
20100516	342
20100517	3117
20100518	3069
20100519	2969
20100520	2696
20100521	2473
20100522	465
20100523	316
20100524	3142
20100525	3018
20100526	2816
20100527	2869
20100528	2472
20100529	400
20100530	318
20100531	320
20100601	2888
20100602	2797
20100603	2955
20100604	2770
20100605	468
20100606	364
20100607	3017
20100608	2725
20100609	2950
20100610	2831
20100611	2438
20100612	450
20100613	351
20100614	3085
20100615	2905
20100616	2932
20100617	2951
20100618	2461
20100619	496
20100620	324
20100621	3019
20100622	3071
20100623	2689
20100624	3076
20100625	2361
20100626	557
20100627	313
20100628	3248
20100629	3045
20100630	3001
20100701	3180
20100702	2513
20100703	499
20100704	339
20100705	3007
20100706	3072
20100707	3259
20100708	3208
20100709	2678
20100710	381
20100711	309
20100712	3091
20100713	3104
20100714	3088
20100715	2702
20100716	2591
20100717	461
20100718	303
20100719	3190
20100720	2905
20100721	2915
20100722	2776
20100723	2468
20100724	406
20100725	338
20100726	2948
20100727	2939
20100728	2891
20100729	2691
20100730	2387
20100731	486
20100801	370
20100802	3021
20100803	2988
20100804	2778
20100805	3188
20100806	2487
20100807	425
20100808	375
20100809	2778
20100810	2957
20100811	2973
20100812	2721
20100813	2449
20100814	465
20100815	322
20100816	2866
20100817	2888
20100818	2693
20100819	2801
20100820	2546
20100821	385
20100822	319
20100823	2862
20100824	2748
20100825	2768
20100826	2644
20100827	2474
20100828	337
20100829	283
20100830	390
20100831	3823
20100901	3939
20100902	2755
20100903	2598
20100904	428
20100905	354
20100906	2981
20100907	2997
20100908	2886
20100909	2955
20100910	2478
20100911	447
20100912	347
20100913	3008
20100914	3152
20100915	2824
20100916	3269
20100917	2566
20100918	420
20100919	340
20100920	3375
20100921	3663
20100922	2687
20100923	2769
20100924	2749
20100925	409
20100926	283
20100927	3225
20100928	3319
20100929	3235
20100930	4329
20101001	2727
20101002	519
20101003	377
20101004	3434
20101005	3342
20101006	2802
20101007	3009
20101008	2817
20101009	593
20101010	326
20101011	3460
20101012	3324
20101013	3143
20101014	2904
20101015	2834
20101016	576
20101017	295
20101018	3307
20101019	3257
20101020	2901
20101021	4296
20101022	2696
20101023	394
20101024	323
20101025	3044
20101026	4000
20101027	3076
20101028	2970
20101029	2567
20101030	635
20101031	454
20101101	3376
20101102	3101
20101103	3573
20101104	3391
20101105	2849
20101106	441
20101107	324
20101108	3333
20101109	3394
20101110	3079
20101111	3055
20101112	3155
20101113	427
20101114	330
20101115	3443
20101116	3264
20101117	2939
20101118	3198
20101119	2746
20101120	463
20101121	379
20101122	3249
20101123	3374
20101124	3232
20101125	2903
20101126	2556
20101127	518
20101128	323
20101129	3306
20101130	3202
20101201	3333
20101202	3141
20101203	2868
20101204	486
20101205	378
20101206	3483
20101207	3402
20101208	2954
20101209	3093
20101210	3228
20101211	457
20101212	474
20101213	3390
20101214	3535
20101215	3054
20101216	3207
20101217	3003
20101218	515
20101219	419
20101220	3201
20101221	3081
20101222	2890
20101223	2755
20101224	1653
20101225	207
20101226	379
20101227	462
20101228	529
20101229	2266
20101230	2320
20101231	1617
20110101	682
20110102	446
20110103	507
20110104	3443
20110105	3526
20110106	3548
20110107	2876
20110108	499
20110109	289
20110110	3745
20110111	3286
20110112	3062
20110113	3106
20110114	2886
20110115	484
20110116	328
20110117	3924
20110118	3394
20110119	3108
20110120	3152
20110121	2814
20110122	461
20110123	390
20110124	3710
20110125	3374
20110126	3112
20110127	3018
20110128	2894
20110129	509
20110130	341
20110131	3664
20110201	3568
20110202	3347
20110203	3564
20110204	3209
20110205	521
20110206	396
20110207	3733
20110208	3718
20110209	3177
20110210	3390
20110211	2883
20110212	530
20110213	380
20110214	7825
20110215	3796
20110216	3251
20110217	3232
20110218	2799
20110219	438
20110220	338
20110221	4089
20110222	3274
20110223	2991
20110224	2980
20110225	2625
20110226	484
20110227	354
20110228	3352
20110301	3545
20110302	3032
20110303	3458
20110304	3262
20110305	543
20110306	367
20110307	4197
20110308	3650
20110309	3492
20110310	3374
20110311	3168
20110312	461
20110313	422
20110314	3643
20110315	4750
20110316	3299
20110317	2947
20110318	2791
20110319	559
20110320	425
20110321	3525
20110322	3809
20110323	3153
20110324	3248
20110325	2715
20110326	527
20110327	377
20110328	3358
20110329	3526
20110330	2738
20110331	5058
20110401	2913
20110402	540
20110403	349
20110404	3368
20110405	3518
20110406	3297
20110407	3244
20110408	3011
20110409	500
20110410	386
20110411	3297
20110412	3302
20110413	3028
20110414	3279
20110415	2733
20110416	539
20110417	372
20110418	3268
20110419	3248
20110420	3069
20110421	3099
20110422	374
20110423	451
20110424	341
20110425	364
20110426	3215
20110427	3118
20110428	2911
20110429	494
20110430	497
20110501	1137
20110502	495
20110503	3324
20110504	3648
20110505	3353
20110506	3010
20110507	538
20110508	361
20110509	3682
20110510	3244
20110511	3145
20110512	3408
20110513	2898
20110514	455
20110515	333
20110516	3611
20110517	3300
20110518	3449
20110519	3146
20110520	2741
20110521	537
20110522	369
20110523	3405
20110524	3372
20110525	3430
20110526	3252
20110527	3543
20110528	415
20110529	376
20110530	448
20110531	3189
20110601	3055
20110602	3184
20110603	2705
20110604	628
20110605	337
20110606	3573
20110607	3519
20110608	3263
20110609	3250
20110610	2904
20110611	428
20110612	319
20110613	3527
20110614	3343
20110615	2966
20110616	2964
20110617	2721
20110618	558
20110619	315
20110620	3419
20110621	3220
20110622	2987
20110623	2935
20110624	2801
20110625	461
20110626	313
20110627	3473
20110628	3107
20110629	3009
20110630	2932
20110701	2810
20110702	619
20110703	340
20110704	3463
20110705	3708
20110706	3201
20110707	3368
20110708	2969
20110709	505
20110710	376
20110711	3205
20110712	3189
20110713	3293
20110714	2978
20110715	2819
20110716	444
20110717	300
20110718	3362
20110719	3231
20110720	3097
20110721	2888
20110722	2640
20110723	388
20110724	310
20110725	3102
20110726	3125
20110727	3065
20110728	2888
20110729	2543
20110730	387
20110731	307
20110801	3169
20110802	3543
20110803	3414
20110804	4059
20110805	2622
20110806	693
20110807	303
20110808	3134
20110809	3005
20110810	3178
20110811	3008
20110812	2634
20110813	524
20110814	350
20110815	3383
20110816	3208
20110817	3069
20110818	2799
20110819	2702
20110820	467
20110821	299
