20100102	46
20100103	31
20100104	1372
20100105	1104
20100106	672
20100107	936
20100108	1101
20100109	69
20100110	308
20100111	1701
20100112	1406
20100113	1379
20100114	1228
20100115	1179
20100116	57
20100117	156
20100118	1399
20100119	1338
20100120	1164
20100121	1490
20100122	1177
20100123	115
20100124	42
20100125	1790
20100126	1304
20100127	1041
20100128	1066
20100129	1126
20100130	67
20100131	36
20100201	1502
20100202	1494
20100203	1056
20100204	1955
20100205	1872
20100206	41
20100207	150
20100208	1479
20100209	1375
20100210	1809
20100211	1356
20100212	1147
20100213	179
20100214	165
20100215	1344
20100216	1262
20100217	1363
20100218	1158
20100219	1363
20100220	110
20100221	39
20100222	1884
20100223	1228
20100224	1020
20100225	1364
20100226	2346
20100227	71
20100228	34
20100301	1790
20100302	1511
20100303	1331
20100304	1509
20100305	1113
20100306	52
20100307	50
20100308	1551
20100309	1297
20100310	1493
20100311	1264
20100312	1243
20100313	77
20100314	54
20100315	1954
20100316	1475
20100317	1143
20100318	1307
20100319	1281
20100320	71
20100321	48
20100322	1350
20100323	1396
20100324	1362
20100325	1081
20100326	1194
20100327	89
20100328	64
20100329	1361
20100330	1301
20100331	1330
20100401	1929
20100402	54
20100403	166
20100404	58
20100405	38
20100406	1632
20100407	1239
20100408	1427
20100409	1229
20100410	108
20100411	33
20100412	1861
20100413	1230
20100414	1286
20100415	1486
20100416	1305
20100417	82
20100418	43
20100419	1611
20100420	1369
20100421	1256
20100422	1114
20100423	1434
20100424	78
20100425	62
20100426	1753
20100427	1407
20100428	1439
20100429	1337
20100430	1512
20100501	155
20100502	37
20100503	55
20100504	1664
20100505	1522
20100506	1294
20100507	1188
20100508	73
20100509	40
20100510	1800
20100511	1248
20100512	1308
20100513	1196
20100514	1236
20100515	87
20100516	40
20100517	1614
20100518	1288
20100519	1129
20100520	1347
20100521	1242
20100522	107
20100523	59
20100524	2432
20100525	1188
20100526	1196
20100527	1531
20100528	1081
20100529	67
20100530	58
20100531	94
20100601	1927
20100602	1184
20100603	1388
20100604	1071
20100605	138
20100606	58
20100607	1579
20100608	1515
20100609	1103
20100610	1624
20100611	1480
20100612	115
20100613	55
20100614	1430
20100615	1219
20100616	1222
20100617	1151
20100618	1166
20100619	351
20100620	30
20100621	1295
20100622	1321
20100623	1497
20100624	1492
20100625	1071
20100626	77
20100627	40
20100628	1401
20100629	1261
20100630	1194
20100701	1642
20100702	1258
20100703	70
20100704	47
20100705	1816
20100706	1288
20100707	1368
20100708	1194
20100709	1242
20100710	68
20100711	48
20100712	1393
20100713	1322
20100714	1232
20100715	1052
20100716	1244
20100717	251
20100718	171
20100719	1265
20100720	1398
20100721	1608
20100722	1246
20100723	1092
20100724	70
20100725	76
20100726	1609
20100727	1199
20100728	1282
20100729	1207
20100730	1067
20100731	84
20100801	113
20100802	1129
20100803	1123
20100804	934
20100805	1021
20100806	984
20100807	79
20100808	52
20100809	1689
20100810	1313
20100811	1128
20100812	1147
20100813	1028
20100814	83
20100815	42
20100816	1211
20100817	1568
20100818	1558
20100819	1452
20100820	1353
20100821	61
20100822	53
20100823	1171
20100824	1041
20100825	1017
20100826	1192
20100827	907
20100828	53
20100829	44
20100830	42
20100831	1306
20100901	1109
20100902	1276
20100903	1100
20100904	75
20100905	62
20100906	1588
20100907	1258
20100908	1332
20100909	1274
20100910	1198
20100911	59
20100912	49
20100913	1485
20100914	1740
20100915	1507
20100916	1625
20100917	1404
20100918	70
20100919	58
20100920	1411
20100921	1313
20100922	1022
20100923	936
20100924	1149
20100925	76
20100926	127
20100927	1536
20100928	1369
20100929	1164
20100930	1095
20101001	1678
20101002	129
20101003	55
20101004	1458
20101005	1191
20101006	1197
20101007	1125
20101008	1380
20101009	78
20101010	58
20101011	1695
20101012	1272
20101013	1126
20101014	1572
20101015	1369
20101016	92
20101017	48
20101018	1807
20101019	1374
20101020	1311
20101021	1347
20101022	1194
20101023	230
20101024	73
20101025	1302
20101026	1216
20101027	1016
20101028	1076
20101029	1312
20101030	244
20101031	55
20101101	2189
20101102	1505
20101103	983
20101104	1380
20101105	1376
20101106	64
20101107	39
20101108	1610
20101109	1383
20101110	1299
20101111	1163
20101112	1498
20101113	111
20101114	173
20101115	1796
20101116	1361
20101117	1035
20101118	1340
20101119	1470
20101120	77
20101121	51
20101122	1595
20101123	1275
20101124	1437
20101125	1188
20101126	1208
20101127	73
20101128	44
20101129	1379
20101130	1156
20101201	1612
20101202	1179
20101203	1577
20101204	63
20101205	235
20101206	1995
20101207	1526
20101208	1361
20101209	1355
20101210	1204
20101211	92
20101212	294
20101213	1740
20101214	1681
20101215	1620
20101216	1478
20101217	1594
20101218	60
20101219	60
20101220	1631
20101221	1281
20101222	1048
20101223	1066
20101224	724
20101225	24
20101226	64
20101227	49
20101228	68
20101229	1185
20101230	1211
20101231	755
20110101	2481
20110102	42
20110103	68
20110104	1605
20110105	1235
20110106	1416
20110107	1425
20110108	87
20110109	38
20110110	1787
20110111	1590
20110112	1193
20110113	1309
20110114	1515
20110115	154
20110116	37
20110117	1615
20110118	2101
20110119	1189
20110120	1416
20110121	1213
20110122	270
20110123	55
20110124	1963
20110125	1704
20110126	1196
20110127	1266
20110128	1244
20110129	73
20110130	56
20110131	1701
20110201	2224
20110202	1143
20110203	1261
20110204	1228
20110205	270
20110206	58
20110207	1663
20110208	1436
20110209	1127
20110210	1475
20110211	1362
20110212	61
20110213	47
20110214	1384
20110215	1498
20110216	1198
20110217	1320
20110218	1237
20110219	60
20110220	36
20110221	1381
20110222	1433
20110223	1642
20110224	1247
20110225	1232
20110226	71
20110227	77
20110228	1493
20110301	1777
20110302	1171
20110303	1551
20110304	1189
20110305	172
20110306	57
20110307	1721
20110308	1463
20110309	1237
20110310	1184
20110311	1633
20110312	97
20110313	65
20110314	1719
20110315	1594
20110316	1407
20110317	1251
20110318	1394
20110319	212
20110320	181
20110321	1519
20110322	1511
20110323	1091
20110324	1489
20110325	1255
20110326	93
20110327	51
20110328	1829
20110329	1494
20110330	1330
20110331	1169
20110401	1904
20110402	82
20110403	102
20110404	1478
20110405	1354
20110406	1219
20110407	1599
20110408	1411
20110409	209
20110410	75
20110411	1784
20110412	1341
20110413	1044
20110414	1578
20110415	1362
20110416	315
20110417	251
20110418	1688
20110419	1514
20110420	1477
20110421	1200
20110422	61
20110423	48
20110424	43
20110425	64
20110426	1875
20110427	1710
20110428	1467
20110429	62
20110430	285
20110501	391
20110502	171
20110503	1575
20110504	1192
20110505	1324
20110506	1152
20110507	133
20110508	188
20110509	1450
20110510	1247
20110511	1206
20110512	1500
20110513	1396
20110514	76
20110515	51
20110516	1588
20110517	2039
20110518	1623
20110519	1377
20110520	1475
20110521	71
20110522	66
20110523	1560
20110524	1633
20110525	1463
20110526	1258
20110527	1247
20110528	69
20110529	63
20110530	40
20110531	1438
20110601	1276
20110602	1389
20110603	1476
20110604	76
20110605	65
20110606	1821
20110607	1350
20110608	1302
20110609	1535
20110610	1294
20110611	285
20110612	45
20110613	1619
20110614	1847
20110615	1169
20110616	1443
20110617	1683
20110618	105
20110619	271
20110620	1581
20110621	1340
20110622	1161
20110623	1527
20110624	1081
20110625	83
20110626	297
20110627	1674
20110628	1477
20110629	1105
20110630	1319
20110701	1292
20110702	75
20110703	174
20110704	1700
20110705	1555
20110706	1191
20110707	1412
20110708	1131
20110709	275
20110710	49
20110711	1288
20110712	1320
20110713	1118
20110714	1138
20110715	1547
20110716	227
20110717	148
20110718	1428
20110719	1192
20110720	1381
20110721	1080
20110722	1249
20110723	70
20110724	156
20110725	1409
20110726	1545
20110727	1145
20110728	1117
20110729	1149
20110730	51
20110731	230
20110801	1751
20110802	1457
20110803	1351
20110804	1094
20110805	1146
20110806	131
20110807	116
20110808	1633
20110809	1408
20110810	975
20110811	1136
20110812	1525
20110813	181
20110814	49
20110815	1387
20110816	1440
20110817	1520
20110818	1460
20110819	1442
20110820	73
20110821	44
20110822	1497
20110823	1541
20110824	1255
20110825	1065
20110826	1346
20110827	78
20110828	46
20110829	37
20110830	1639
20110831	1414
20110901	1733
20110902	1384
20110903	206
20110904	37
20110905	1470
20110906	1598
20110907	1319
20110908	1141
20110909	1060
20110910	76
20110911	162
20110912	1345
20110913	1285
20110914	1542
20110915	1079
20110916	1206
20110917	34
20110918	32
20110919	1269
20110920	1728
20110921	1297
20110922	1170
20110923	1240
20110924	49
20110925	36
20110926	1295
20110927	1670
20110928	1100
20110929	1004
20110930	1238
20111001	145
20111002	43
20111003	1721
20111004	1367
20111005	1291
20111006	1326
20111007	1119
20111008	64
20111009	402
20111010	1663
20111011	1361
20111012	1384
20111013	1204
20111014	1125
20111015	116
20111016	42
20111017	1447
20111018	1263
20111019	1427
20111020	1471
20111021	1196
20111022	87
20111023	42
20111024	1768
20111025	1344
20111026	1079
20111027	1368
20111028	1102
20111029	85
20111030	32
20111031	1518
20111101	1514
20111102	1562
20111103	1174
20111104	1467
20111105	109
20111106	38
20111107	1694
20111108	1362
20111109	1419
20111110	1156
20111111	1900
20111112	135
20111113	43
